Zip Code,Median,Mean,Pop
28579,36622.00,52187.00,506.00
28580,34886.00,44042.00,9713.00
28581,31657.00,44154.00,204.00
28582,49845.00,57964.00,1251.00
28583,50077.00,62083.00,285.00
28584,50517.00,61279.00,7684.00
28585,38610.00,47522.00,4049.00
28586,37188.00,46965.00,7064.00
28587,31175.00,41765.00,416.00
28589,31657.00,44154.00,171.00
28590,52312.00,64015.00,13781.00
28594,59483.00,70472.00,3489.00
28601,46651.00,64517.00,47402.00
28602,38732.00,47713.00,27390.00
28604,39549.00,57422.00,5460.00
28605,40912.00,70625.00,3435.00
28606,35552.00,48489.00,2066.00
28607,27732.00,43440.00,26591.00
28609,52106.00,62665.00,5325.00
28610,45276.00,54760.00,8959.00
28611,33573.00,46881.00,1009.00
28612,35798.00,44894.00,11761.00
28613,45100.00,53779.00,19782.00
28615,27556.00,34435.00,1981.00
28616,36401.00,50200.00,518.00
28617,36982.00,51286.00,2100.00
28618,52067.00,60745.00,1924.00
28619,34683.00,49569.00,1693.00
28621,34093.00,46232.00,10502.00
28622,30248.00,47038.00,2379.00
28623,33066.00,40562.00,1694.00
28624,31522.00,46251.00,1556.00
28625,47546.00,55171.00,30278.00
28626,48980.00,53884.00,1870.00
28627,33066.00,40562.00,1147.00
28628,36398.00,43687.00,358.00
28629,39932.00,53816.00,58.00
28630,44328.00,55634.00,17977.00
28631,39812.00,53680.00,634.00
28634,35147.00,45105.00,5015.00
28635,30770.00,39365.00,3777.00
28636,43944.00,48124.00,5041.00
28637,33854.00,42561.00,1711.00
28638,41692.00,48900.00,10813.00
28640,29995.00,45294.00,4212.00
28642,35318.00,43401.00,5446.00
28643,31118.00,42188.00,3340.00
28644,37057.00,50559.00,1532.00
28645,33881.00,45177.00,46229.00
28646,46833.00,72853.00,471.00
28647,35804.00,48904.00,68.00
28649,33325.00,43264.00,939.00
28650,44707.00,53502.00,10524.00
28651,33374.00,48111.00,6636.00
28652,39438.00,78827.00,33.00
28654,40047.00,59131.00,3186.00
28655,37896.00,48835.00,54244.00
28657,37126.00,59295.00,9760.00
28658,41765.00,51676.00,24802.00
28659,30028.00,40673.00,20703.00
28660,39797.00,49354.00,1701.00
28662,42331.00,63077.00,98.00
28663,34494.00,47641.00,559.00
28665,32102.00,46893.00,2128.00
28666,35207.00,43607.00,412.00
28667,35876.00,44770.00,173.00
28668,33066.00,40562.00,318.00
28669,31561.00,43168.00,2855.00
28670,33050.00,44174.00,2696.00
28671,39722.00,54105.00,643.00
28672,39932.00,53816.00,37.00
28673,58432.00,70758.00,4356.00
28675,27956.00,39599.00,6154.00
28676,36177.00,47888.00,3458.00
28677,38499.00,49737.00,31877.00
28678,45338.00,49994.00,4733.00
28679,39458.00,49637.00,1804.00
28681,39237.00,51394.00,23262.00
28682,58753.00,71461.00,849.00
28683,34685.00,42139.00,1591.00
28684,42609.00,52418.00,1864.00
28685,33819.00,42346.00,1963.00
28689,43724.00,50992.00,1727.00
28690,38509.00,51772.00,9434.00
28692,35179.00,46829.00,3558.00
28693,29811.00,40717.00,1362.00
28694,35475.00,46656.00,6862.00
28697,41153.00,61476.00,12006.00
28698,38184.00,48107.00,2196.00
28701,45547.00,56122.00,3183.00
28702,29974.00,49586.00,295.00
28704,52233.00,65219.00,14353.00
28705,22472.00,27114.00,4657.00
28707,40795.00,43233.00,192.00
28708,34532.00,43371.00,602.00
28709,37460.00,46668.00,2229.00
28711,41131.00,55381.00,12000.00
28712,41411.00,54647.00,17034.00
28713,39754.00,50617.00,7894.00
28714,36851.00,43843.00,16681.00
28715,42323.00,54270.00,20042.00
28716,45405.00,53526.00,16192.00
28717,45957.00,73262.00,1546.00
28718,53698.00,66307.00,499.00
28719,27898.00,37263.00,7273.00
28720,46307.00,69142.00,162.00
28721,39791.00,55953.00,8924.00
28722,44974.00,56339.00,5421.00
28723,34031.00,45754.00,7952.00
28725,42867.00,49114.00,44.00
28726,32535.00,37202.00,3020.00
28729,45750.00,51349.00,2337.00
28730,53611.00,70943.00,8087.00
28731,47631.00,62963.00,6443.00
28732,51662.00,66524.00,10871.00
28733,28497.00,49792.00,59.00
28734,38854.00,50807.00,23570.00
28736,37135.00,53935.00,701.00
28739,52059.00,70440.00,17830.00
28740,21064.00,23253.00,778.00
28741,41572.00,87052.00,3203.00
28742,46314.00,55476.00,2022.00
28743,33464.00,37472.00,2318.00
28745,47525.00,62456.00,491.00
28746,45291.00,67157.00,1966.00
28747,37955.00,70606.00,2031.00
28748,44561.00,52567.00,9783.00
28749,40981.00,48752.00,53.00
28751,42460.00,51497.00,2847.00
28752,35317.00,45179.00,28335.00
28753,41054.00,48468.00,10935.00
28754,39002.00,48814.00,7041.00
28756,43878.00,49817.00,3747.00
28757,41373.00,61469.00,302.00
28759,51068.00,62101.00,5537.00
28761,33502.00,43823.00,7049.00
28762,35436.00,47071.00,6942.00
28763,42180.00,55653.00,2012.00
28766,40647.00,57715.00,957.00
28768,16185.00,22159.00,2526.00
28771,28330.00,39666.00,7673.00
28772,34655.00,44353.00,1168.00
28773,44117.00,53808.00,3143.00
28774,42769.00,76336.00,817.00
28775,46636.00,80161.00,301.00
28777,35904.00,45590.00,10150.00
28778,46062.00,52127.00,9239.00
28779,40095.00,48413.00,13833.00
28781,35951.00,51292.00,976.00
28782,41365.00,54345.00,6400.00
28783,32017.00,43634.00,1380.00
28785,42276.00,57380.00,6378.00
28786,39461.00,53053.00,19197.00
28787,51001.00,62349.00,17308.00
28789,39500.00,47318.00,4531.00
28790,47095.00,64783.00,2712.00
28791,57012.00,65354.00,13308.00
28792,36645.00,46122.00,24013.00
28801,26264.00,41729.00,12065.00
28803,51382.00,71518.00,23893.00
28804,48941.00,68864.00,19110.00
28805,45598.00,62998.00,15974.00
28806,38114.00,47709.00,33600.00
28901,32521.00,42617.00,5157.00
28902,36552.00,43293.00,1187.00
28904,34610.00,46592.00,7169.00
28905,39640.00,51121.00,3048.00
28906,38687.00,50852.00,15633.00
28909,35736.00,40858.00,693.00
29001,2265.00,3034.00,149.00
29003,34551.00,47482.00,6989.00
29006,35567.00,45826.00,9565.00
29009,6487.00,8240.00,456.00
29010,16300.00,23093.00,8210.00
29014,34910.00,47961.00,1891.00
29015,25321.00,32465.00,1738.00
29016,61901.00,75142.00,16393.00
29018,33012.00,38926.00,3749.00
29020,41106.00,56556.00,22463.00
29030,34956.00,50034.00,1967.00
29031,31695.00,42785.00,1349.00
29032,34700.00,43730.00,3910.00
29033,39011.00,47717.00,11603.00
29036,76474.00,96877.00,19140.00
29037,27363.00,31303.00,513.00
29038,33689.00,42328.00,2445.00
29039,40268.00,50338.00,4215.00
29040,42745.00,49587.00,8767.00
29042,27521.00,41935.00,5868.00
29044,41259.00,50987.00,5652.00
29045,57220.00,67795.00,21871.00
29046,1186.00,1493.00,10.00
29047,34561.00,48678.00,3683.00
29048,28036.00,34059.00,4864.00
29051,31660.00,42334.00,935.00
29052,37956.00,47940.00,2021.00
29053,39268.00,45746.00,17756.00
29054,56099.00,71368.00,9612.00
29055,30025.00,38316.00,4337.00
29056,21850.00,34221.00,2448.00
29058,38945.00,43918.00,4746.00
29059,28225.00,40002.00,6068.00
29061,47981.00,59253.00,13717.00
29062,49889.00,57486.00,176.00
29063,74736.00,86438.00,32717.00
29065,32088.00,39824.00,677.00
29067,37111.00,44504.00,10949.00
29069,35868.00,44501.00,5020.00
29070,43183.00,55316.00,15273.00
29072,72503.00,88081.00,49566.00
29073,54355.00,58739.00,40775.00
29074,43155.00,54163.00,241.00
29075,72219.00,86006.00,2963.00
29078,49265.00,60470.00,15293.00
29079,42132.00,48013.00,151.00
29080,28916.00,41220.00,3159.00
29081,30988.00,37698.00,1352.00
29082,33746.00,53038.00,572.00
29101,41295.00,53141.00,3023.00
29102,33253.00,43105.00,17999.00
29104,32268.00,42270.00,1531.00
29105,37547.00,45893.00,1514.00
29107,38690.00,47142.00,3166.00
29108,35001.00,47598.00,20469.00
29111,32482.00,40467.00,1632.00
29112,34348.00,44310.00,4551.00
29113,35421.00,43030.00,1618.00
29114,31397.00,41244.00,2190.00
29115,30064.00,41561.00,31128.00
29117,16587.00,23605.00,1160.00
29118,43602.00,56541.00,15310.00
29122,65355.00,78965.00,54.00
29123,43634.00,48472.00,7617.00
29125,34649.00,40492.00,3072.00
29126,51768.00,60157.00,2267.00
29127,54165.00,65620.00,7972.00
29128,31865.00,42425.00,5866.00
29129,35124.00,47763.00,3164.00
29130,38326.00,55845.00,6655.00
29133,28365.00,36560.00,1044.00
29135,26289.00,35494.00,6995.00
29137,36629.00,50950.00,2539.00
29138,31792.00,38207.00,8815.00
29142,31067.00,40575.00,4890.00
29145,43615.00,50045.00,837.00
29146,35971.00,45694.00,1767.00
29148,28225.00,37572.00,6230.00
29150,37948.00,49201.00,40031.00
29152,39514.00,46291.00,2393.00
29153,33907.00,41153.00,15633.00
29154,47013.00,56011.00,28135.00
29160,32709.00,38122.00,6352.00
29161,38267.00,46886.00,11383.00
29162,32349.00,44064.00,4122.00
29163,30093.00,37607.00,1975.00
29164,34005.00,45415.00,4690.00
29166,32292.00,44669.00,904.00
29168,35694.00,44092.00,3582.00
29169,43046.00,55638.00,22845.00
29170,54665.00,61549.00,19988.00
29172,37646.00,47989.00,9293.00
29175,43155.00,54163.00,378.00
29178,37273.00,46666.00,3377.00
29180,31662.00,42798.00,14267.00
29201,26146.00,43225.00,20594.00
29202,34500.00,59980.00,135.00
29203,31966.00,40374.00,36404.00
29204,35943.00,47385.00,19952.00
29205,45364.00,65576.00,24822.00
29206,58308.00,85484.00,17788.00
29207,28066.00,29055.00,11570.00
29208,34500.00,59980.00,695.00
29209,52297.00,71579.00,33324.00
29210,33361.00,39021.00,32797.00
29212,66555.00,77796.00,28587.00
29223,55063.00,68984.00,50141.00
29225,34500.00,59980.00,1228.00
29229,68824.00,81699.00,44229.00
29301,45414.00,59055.00,31051.00
29302,50867.00,73282.00,16571.00
29303,30236.00,38116.00,25058.00
29306,28353.00,43538.00,15861.00
29307,45910.00,57922.00,18751.00
29316,51441.00,58993.00,22281.00
29320,32965.00,42163.00,530.00
29321,35319.00,48209.00,2596.00
29322,45852.00,56947.00,8781.00
29323,36653.00,46238.00,12904.00
29324,39885.00,50019.00,167.00
29325,35549.00,44695.00,15222.00
29329,41019.00,51223.00,278.00
29330,24344.00,30488.00,6200.00
29331,34176.00,41349.00,142.00
29332,32751.00,42923.00,2435.00
29333,27889.00,33627.00,374.00
29334,49744.00,61506.00,11331.00
29335,40999.00,49423.00,5654.00
29338,46847.00,59012.00,85.00
29340,33110.00,41038.00,20763.00
29341,32855.00,38169.00,15360.00
29346,50227.00,57417.00,307.00
29349,47875.00,60329.00,30129.00
29351,29944.00,36982.00,1563.00
29353,38099.00,44963.00,4174.00
29355,34806.00,41946.00,810.00
29356,45088.00,64844.00,8074.00
29360,34697.00,44790.00,20977.00
29364,40430.00,48779.00,592.00
29365,46123.00,54706.00,10146.00
29368,32902.00,41053.00,68.00
29369,59586.00,75647.00,13044.00
29370,33812.00,42872.00,1045.00
29372,38631.00,47531.00,4507.00
29373,38994.00,49266.00,297.00
29374,56219.00,74136.00,3534.00
29375,51827.00,58606.00,95.00
29376,45715.00,65276.00,6909.00
29377,34136.00,46106.00,761.00
29378,25288.00,34726.00,207.00
29379,31863.00,43026.00,19186.00
29384,43731.00,49233.00,3945.00
29385,37835.00,48123.00,7221.00
29388,38872.00,46276.00,14470.00
29401,50958.00,85221.00,10895.00
29403,28388.00,43376.00,20818.00
29404,44137.00,52087.00,1348.00
29405,27767.00,36384.00,26328.00
29406,35642.00,41280.00,29314.00
29407,49030.00,64651.00,34827.00
29409,52853.00,89326.00,2100.00
29410,55772.00,65254.00,17816.00
29412,58389.00,74657.00,35850.00
29414,56919.00,69897.00,31883.00
29418,47630.00,54611.00,23540.00
29420,54344.00,66002.00,21834.00
29423,35614.00,41709.00,956.00
29424,14583.00,32862.00,389.00
29426,37952.00,53493.00,1741.00
29429,49021.00,72539.00,2737.00
29431,46250.00,52723.00,6071.00
29432,34007.00,42983.00,2853.00
29434,37796.00,52052.00,537.00
29435,35028.00,45418.00,4122.00
29436,13759.00,14852.00,1298.00
29437,39382.00,47228.00,2380.00
29438,41156.00,65661.00,2408.00
29439,56355.00,78603.00,2399.00
29440,35792.00,47251.00,28469.00
29445,55333.00,62263.00,53588.00
29446,37788.00,59625.00,1138.00
29448,39410.00,47239.00,2356.00
29449,41715.00,62500.00,7749.00
29450,42161.00,54849.00,3105.00
29451,93235.00,142921.00,4205.00
29452,41316.00,67680.00,394.00
29453,37796.00,52052.00,1252.00
29455,64226.00,91881.00,20478.00
29456,52702.00,59487.00,27864.00
29458,38616.00,63010.00,2713.00
29461,49516.00,57248.00,30141.00
29464,72090.00,98227.00,43649.00
29466,84718.00,105989.00,28725.00
29468,23899.00,34565.00,2107.00
29469,47198.00,59117.00,855.00
29470,55981.00,70142.00,4232.00
29471,38600.00,43623.00,1537.00
29472,45381.00,53128.00,9416.00
29474,33980.00,44862.00,2176.00
29475,30607.00,40576.00,2874.00
29477,31789.00,43603.00,6789.00
29479,34011.00,43634.00,7337.00
29481,28323.00,43953.00,1841.00
29482,101563.00,171216.00,1791.00
29483,52500.00,63298.00,66731.00
29485,60385.00,68324.00,45057.00
29487,45441.00,73023.00,2725.00
29488,30979.00,41344.00,22220.00
29492,73849.00,109236.00,10262.00
29493,27451.00,45278.00,117.00
29501,48878.00,66809.00,43220.00
29505,49247.00,62285.00,24279.00
29506,30720.00,43483.00,20960.00
29510,22289.00,30486.00,8637.00
29511,46444.00,51366.00,5146.00
29512,26895.00,38419.00,19514.00
29516,29628.00,43023.00,829.00
29518,38938.00,43178.00,1232.00
29519,36639.00,48102.00,285.00
29520,32387.00,40964.00,14617.00
29525,26098.00,32824.00,2029.00
29526,43915.00,56376.00,39033.00
29527,37088.00,46597.00,22027.00
29530,39274.00,46802.00,2915.00
29532,35800.00,46322.00,20871.00
29536,28252.00,39481.00,17722.00
29540,23919.00,31242.00,3476.00
29541,44228.00,55742.00,9465.00
29543,25976.00,41389.00,606.00
29544,42053.00,47878.00,4909.00
29545,26581.00,37740.00,1657.00
29546,35559.00,52769.00,2834.00
29547,35657.00,40383.00,2917.00
29550,40984.00,54308.00,32132.00
29554,30041.00,41898.00,9332.00
29555,34095.00,43601.00,6440.00
29556,25267.00,35053.00,12870.00
29560,31907.00,40619.00,13664.00
29563,25933.00,41489.00,2676.00
29564,22279.00,31493.00,985.00
29565,29729.00,37288.00,7127.00
29566,45814.00,57726.00,15179.00
29567,34286.00,36289.00,564.00
29568,39657.00,52283.00,12224.00
29569,32658.00,43032.00,15951.00
29570,29636.00,35849.00,3913.00
29571,30136.00,42642.00,15622.00
29572,49331.00,86393.00,7893.00
29574,30502.00,40952.00,11909.00
29575,43927.00,56932.00,15512.00
29576,50892.00,69259.00,24446.00
29577,37933.00,55681.00,26934.00
29579,52883.00,63297.00,32180.00
29580,24295.00,37615.00,1450.00
29581,29438.00,40809.00,4650.00
29582,50542.00,72626.00,14622.00
29583,36762.00,45585.00,5438.00
29584,36018.00,45775.00,2563.00
29585,61548.00,81658.00,13606.00
29588,44133.00,55325.00,36499.00
29590,15549.00,22212.00,2437.00
29591,32843.00,39908.00,5467.00
29592,28503.00,36222.00,1197.00
29593,10570.00,13296.00,613.00
29594,29699.00,35903.00,121.00
29596,33084.00,38103.00,2424.00
29601,34024.00,50723.00,8840.00
29605,40241.00,60435.00,34414.00
29607,54934.00,71741.00,34422.00
29609,42953.00,55515.00,27232.00
29611,29971.00,38572.00,28799.00
29613,56197.00,65544.00,2334.00
29614,60510.00,62241.00,2720.00
29615,53729.00,74927.00,35151.00
29617,36057.00,44089.00,25685.00
29620,31539.00,40122.00,12907.00
29621,50340.00,64379.00,39101.00
29624,23796.00,31534.00,14610.00
29625,42465.00,55984.00,27538.00
29626,39685.00,53003.00,12364.00
29627,41307.00,50902.00,18367.00
29628,32172.00,39273.00,2723.00
29630,38473.00,48723.00,14186.00
29631,37452.00,56877.00,13318.00
29634,12159.00,51444.00,5589.00
29635,46289.00,69100.00,1254.00
29638,35959.00,47023.00,2944.00
29639,37963.00,51110.00,1742.00
29640,43541.00,50493.00,30574.00
29642,57561.00,68745.00,29561.00
29643,41636.00,56962.00,2756.00
29644,47449.00,56949.00,18578.00
29645,45448.00,54019.00,9982.00
29646,35297.00,51748.00,28159.00
29649,46787.00,60035.00,26235.00
29650,66117.00,82419.00,32632.00
29651,52597.00,64119.00,42844.00
29653,43142.00,51611.00,4811.00
29654,36386.00,47496.00,9937.00
29655,30472.00,43169.00,7796.00
29657,42451.00,51571.00,15116.00
29658,36250.00,46505.00,333.00
29659,35069.00,40102.00,118.00
29661,46816.00,50681.00,5648.00
29662,54145.00,62564.00,15090.00
29664,36250.00,46505.00,1808.00
29665,65858.00,79184.00,127.00
29666,41270.00,52451.00,6570.00
29667,45000.00,52215.00,269.00
29669,41581.00,54143.00,12387.00
29670,45239.00,57953.00,8673.00
29671,42340.00,52703.00,18030.00
29672,56477.00,69364.00,11868.00
29673,44522.00,56258.00,25348.00
29676,52943.00,72228.00,5201.00
29678,37418.00,54192.00,21676.00
29680,63292.00,72678.00,27285.00
29681,77901.00,90806.00,46979.00
29682,51281.00,60061.00,3818.00
29683,47616.00,46024.00,291.00
29684,35825.00,42286.00,4862.00
29685,47691.00,61445.00,1230.00
29686,48140.00,63823.00,1027.00
29687,49134.00,61003.00,39561.00
29689,42563.00,54399.00,3889.00
29690,41910.00,59297.00,20914.00
29691,41446.00,51938.00,11333.00
29692,38777.00,47170.00,4856.00
29693,40141.00,54831.00,14215.00
29696,50652.00,56361.00,4125.00
29697,47273.00,54475.00,12207.00
29702,31866.00,42514.00,10059.00
29704,43049.00,59277.00,3721.00
29706,32832.00,42849.00,19847.00
29707,58692.00,66628.00,17742.00
29708,88158.00,95508.00,25035.00
29709,36683.00,44136.00,6498.00
29710,54594.00,69072.00,29449.00
29712,44580.00,56330.00,2317.00
29714,42362.00,54888.00,2927.00
29715,66316.00,77933.00,24823.00
29717,45126.00,48554.00,1251.00
29718,32971.00,40232.00,3856.00
29720,37290.00,44530.00,46041.00
29724,41250.00,53568.00,43.00
29726,45267.00,50418.00,1750.00
29727,30639.00,40522.00,1650.00
29728,29890.00,42600.00,10301.00
29729,39835.00,52124.00,2271.00
29730,41113.00,50791.00,52354.00
29732,51684.00,62610.00,48487.00
29741,32492.00,42107.00,2082.00
29742,43179.00,48028.00,2460.00
29743,45227.00,48886.00,1071.00
29745,47180.00,59031.00,28919.00
29801,36804.00,50332.00,26778.00
29803,62401.00,78840.00,36843.00
29805,36812.00,54421.00,5864.00
29809,47213.00,63933.00,2206.00
29810,2573.00,3329.00,374.00
29812,36606.00,47900.00,11854.00
29816,39304.00,44530.00,1033.00
29817,28898.00,37098.00,4913.00
29819,40635.00,50006.00,1523.00
29821,55915.00,75976.00,1487.00
29824,32487.00,45232.00,8535.00
29826,34292.00,44964.00,164.00
29827,24249.00,39302.00,4526.00
29828,34544.00,40824.00,1003.00
29829,36320.00,47370.00,8651.00
29831,38756.00,49512.00,4146.00
29832,33617.00,45318.00,5335.00
29834,38609.00,43814.00,1687.00
29835,20037.00,27016.00,4702.00
29836,4183.00,5845.00,55.00
29838,41640.00,56833.00,501.00
29841,47812.00,57825.00,32494.00
29842,43153.00,51001.00,7675.00
29843,35774.00,46765.00,1291.00
29844,44524.00,75554.00,123.00
29845,41132.00,67857.00,1104.00
29847,51393.00,55760.00,5480.00
29848,32487.00,41390.00,573.00
29849,35177.00,45049.00,294.00
29850,39539.00,46834.00,111.00
29851,36766.00,44001.00,7524.00
29853,34842.00,45435.00,6580.00
29856,37798.00,48105.00,3255.00
29860,62127.00,72217.00,14450.00
29899,26646.00,36620.00,1244.00
29902,48152.00,63664.00,14779.00
29904,41635.00,45956.00,659.00
29905,51351.00,65414.00,3054.00
29906,44624.00,56289.00,21765.00
29907,72293.00,82727.00,12570.00
29909,61064.00,85416.00,16394.00
29910,57032.00,77371.00,33954.00
29911,39305.00,53176.00,1725.00
29912,38627.00,49651.00,42.00
29915,50707.00,123866.00,416.00
29916,37241.00,47479.00,1533.00
29918,36411.00,44265.00,5278.00
29920,42152.00,55401.00,9481.00
29921,25500.00,32815.00,227.00
29922,29653.00,39761.00,1214.00
